id,customer,date,car_make,car_model,year,mileage,price,payment_type,last_updated
62518,Lithia Motors,2025-05-27,Toyota,Corolla,2019,103184.0,22652,Loan,2025-05-27T05:23:00
20706,Penske Automotive,2025-05-28,Hyundai,Tucson,2021,95337.0,11134,Credit,2025-05-28T00:56:00
75274,Lithia Motors,2025-05-28,Hyundai,Santa Fe,2020,56151.0,15691,Cash,2025-05-28T20:42:00
22673,Enterprise Holdings,2025-05-28,Hyundai,Elantra,2017,39118.0,6435,Cash,2025-05-28T21:46:00
39673,Enterprise Holdings,2025-05-28,Hyundai,Elantra,2021,62642.0,10119,,2025-05-28T06:05:00
22028,Manheim,2025-05-28,Chevrolet,Malibu,2022,57706.0,8540,Cash,2025-05-28T15:49:00
29963,Hertz Global Holdings,2025-05-29,Toyota,Camry,2023,10780.0,19367,Credit,2025-05-29T21:58:00
40220,Avis Budget Group,2025-05-29,Honda,CR-V,2017,95071.0,15120,Loan,2025-05-29T02:17:00
10661,CarMax,2025-05-29,Chevrolet,Malibu,2018,115406.0,18567,Credit,2025-05-29T12:50:00
58418,Penske Automotive,2025-05-29,Hyundai,Santa Fe,2016,65839.0,11449,Cash,2025-05-29T04:22:00
72689,Hertz Global Holdings,2025-05-29,Toyota,RAV4,2018,25150.0,22785,Cash,2025-05-29T08:00:00
41054,,2025-05-30,Toyota,Camry,2015,39268.0,21274,Credit,2025-05-30T03:30:00
70979,Enterprise Holdings,2025-05-30,Hyundai,Elantra,2020,,7260,Credit,2025-05-30T03:22:00
17629,Enterprise Holdings,2025-05-30,Toyota,Camry,2021,25407.0,12444,Cash,2025-05-30T22:56:00
11714,Copart,2025-05-30,Ford,Escape,2019,11343.0,9057,Loan,2025-05-30T11:44:00
94336,Sonic Automotive,2025-05-30,Chevrolet,Equinox,2018,119756.0,14062,Loan,2025-05-30T21:45:00
69230,Manheim,2025-05-30,Hyundai,Tucson,2022,24106.0,9401,Loan,2025-05-30T07:22:00
15924,Lithia Motors,2025-05-31,Chevrolet,Malibu,2015,81057.0,22627,Credit,2025-05-31T18:54:00
50401,CarMax,2025-05-31,Hyundai,Tucson,2020,112309.0,24182,Loan,2025-05-31T12:38:00
79387,Sonic Automotive,2025-05-31,Chevrolet,Malibu,2022,67140.0,8870,Cash,2025-05-31T05:31:00
59260,Avis Budget Group,2025-05-31,Ford,Fusion,2019,110996.0,17224,Cash,2025-05-31T01:21:00
12982,Hertz Global Holdings,2025-05-31,Hyundai,Santa Fe,2021,59608.0,12158,Loan,2025-05-31T06:25:00
73776,Avis Budget Group,2025-05-31,Ford,Fusion,2015,104450.0,23424,Credit,2025-05-31T09:02:00
