id,customer,date,car_make,car_model,year,mileage,price,payment_type,last_updated
57333,Manheim,2025-05-28,Chevrolet,Equinox,2022,38588.0,13152,Cash,2025-05-28T09:52:00
40510,Lithia Motors,2025-05-29,Honda,Civic,2017,82165.0,16925,Loan,2025-05-29T16:31:00
79135,Enterprise Holdings,2025-05-29,Chevrolet,Malibu,2017,112330.0,5051,Cash,2025-05-29T11:16:00
97203,Sonic Automotive,2025-05-29,Toyota,RAV4,2019,26476.0,12376,,2025-05-29T05:55:00
14264,Manheim,2025-05-29,Toyota,Corolla,2015,24746.0,13413,Loan,2025-05-29T03:23:00
32869,AutoNation,2025-05-30,Chevrolet,Equinox,2016,19712.0,22361,Loan,2025-05-30T00:32:00
74580,Manheim,2025-05-30,Ford,Escape,2018,45322.0,24516,Credit,2025-05-30T12:59:00
32635,Penske Automotive,2025-05-30,Ford,Fusion,2016,38574.0,15343,,2025-05-30T21:00:00
92778,,2025-05-30,Ford,Focus,2016,33748.0,7989,Credit,2025-05-30T17:32:00
41230,Avis Budget Group,2025-05-30,Honda,CR-V,2019,23741.0,23615,Credit,2025-05-30T04:27:00
49987,Avis Budget Group,2025-05-31,Chevrolet,Malibu,2018,,8521,Cash,2025-05-31T16:01:00
48036,,2025-05-31,Honda,Civic,2020,108873.0,5750,Loan,2025-05-31T09:06:00
15743,CarMax,2025-05-31,Hyundai,Santa Fe,2017,95666.0,23116,Loan,2025-05-31T12:03:00
12862,Penske Automotive,2025-05-31,Honda,CR-V,2019,90390.0,16025,,2025-05-31T02:06:00
