id,customer,date,car_make,car_model,year,mileage,price,payment_type,last_updated
62527,CarMax,2025-05-26,Hyundai,Elantra,2018,79187.0,12963,Credit,2025-05-26T15:26:00
70011,,2025-05-27,Chevrolet,Malibu,2017,11784.0,15594,Cash,2025-05-27T07:17:00
29305,Enterprise Holdings,2025-05-27,Toyota,Camry,2020,65534.0,11847,Credit,2025-05-27T15:35:00
27421,Manheim,2025-05-27,Ford,Focus,2015,99334.0,5989,Loan,2025-05-27T18:38:00
57161,CarMax,2025-05-28,Ford,Focus,2022,,12239,Credit,2025-05-28T16:25:00
66877,Copart,2025-05-28,Honda,Civic,2017,,21916,Credit,2025-05-28T09:47:00
98513,Copart,2025-05-28,Ford,Focus,2015,15437.0,20009,,2025-05-28T04:25:00
61874,Avis Budget Group,2025-05-28,Chevrolet,Equinox,2015,114458.0,6023,Credit,2025-05-28T01:49:00
69441,,2025-05-29,Ford,Fusion,2017,22381.0,10070,Credit,2025-05-29T00:28:00
19202,Manheim,2025-05-29,Hyundai,Tucson,2017,114123.0,17790,Cash,2025-05-29T21:09:00
25599,,2025-05-29,Hyundai,Elantra,2016,28561.0,24861,Cash,2025-05-29T05:03:00
23764,Hertz Global Holdings,2025-05-29,Ford,Fusion,2022,50857.0,9799,Cash,2025-05-29T13:34:00
88883,Hertz Global Holdings,2025-05-29,Toyota,RAV4,2018,52405.0,14954,Credit,2025-05-29T11:54:00
68147,Sonic Automotive,2025-05-29,Ford,Fusion,2017,21690.0,10066,Cash,2025-05-29T06:05:00
23837,Lithia Motors,2025-05-30,Honda,Accord,2019,36393.0,20239,Credit,2025-05-30T12:27:00
88708,,2025-05-30,Toyota,Camry,2015,21425.0,10824,Credit,2025-05-30T22:54:00
23387,Hertz Global Holdings,2025-05-30,Hyundai,Elantra,2016,44884.0,16019,Cash,2025-05-30T22:06:00
31088,Hertz Global Holdings,2025-05-30,Chevrolet,Equinox,2017,12666.0,23408,Credit,2025-05-30T19:10:00
41244,Lithia Motors,2025-05-30,Chevrolet,Cruze,2023,57606.0,18790,Cash,2025-05-30T09:28:00
18329,Enterprise Holdings,2025-05-30,Toyota,Camry,2023,33456.0,18653,Cash,2025-05-30T18:39:00
23496,Avis Budget Group,2025-05-31,Ford,Fusion,2023,33394.0,21882,Loan,2025-05-31T17:30:00
39730,Copart,2025-05-31,Toyota,Camry,2019,,11783,Credit,2025-05-31T13:51:00
38886,Manheim,2025-05-31,Hyundai,Elantra,2022,25314.0,20643,Cash,2025-05-31T08:15:00
87232,Manheim,2025-05-31,Chevrolet,Equinox,2017,21052.0,14912,Cash,2025-05-31T02:24:00
48332,CarMax,2025-05-31,Hyundai,Elantra,2019,35208.0,15199,Cash,2025-05-31T02:25:00
34713,Hertz Global Holdings,2025-05-31,Honda,Civic,2022,113874.0,10495,Loan,2025-05-31T16:39:00
